Date,Open,High,Low,Close,Volume
2013-04-17,12.817308446029182,12.82737335620436,12.141477294495521,12.28451156616211,945056000
2013-04-18,12.351302774457542,12.375700755025143,11.886210925525416,11.956661224365234,666299200
2013-04-19,11.832229556144574,12.186919293372444,11.744700102744263,11.910304069519043,609274400
2013-04-22,11.974652661628863,12.266212525223619,11.932871766298039,12.158554077148438,429920400
2013-04-23,12.32080334066731,12.454688867394507,12.162824412958226,12.386069297790527,664238400
2013-04-24,12.002104635834172,12.664211156878238,11.970386197441975,12.36563777923584,969651200
2013-04-25,12.541608651732416,12.62425753474047,12.412602872102452,12.454689979553223,384837600
2013-04-26,12.498301912871069,12.771561911533508,12.450725075312185,12.72368049621582,764097600
2013-04-29,12.822799568050463,13.224456225318455,12.809075651495757,13.117713928222656,640326400
2013-04-30,13.269591009729533,13.579143802394109,13.177182608622372,13.503813743591309,691538400
2013-05-01,13.555049600873804,13.569383485056441,13.247937520203257,13.39737606048584,506909200
2013-05-02,13.473316710996476,13.68100617217539,13.438244662691462,13.587379455566406,421828400
2013-05-03,13.763963950424895,13.822521076752663,13.698088812064675,13.723402976989746,361300800
2013-05-06,13.898151158188677,14.096082737869638,13.855454891393448,14.050642013549805,496641600
2013-05-07,14.180560142297356,14.20434815309937,13.836849853526012,13.988119125366211,483753200
2013-05-08,13.999709558715633,14.192761385000532,13.90120226119093,14.146099090576172,472598000
2013-05-09,14.116009648211675,14.213940930996163,13.986149989860978,14.022682189941406,398487600
2013-05-10,14.059524432821185,14.112942248278168,13.829584026928316,13.906025886535645,334852000
2013-05-13,13.861207866348051,14.057378742696345,13.860901272500353,13.960367202758789,316948800
2013-05-14,13.933041984296628,13.974486246825746,13.573855096633265,13.626352310180664,447118000
2013-05-15,13.482059982717864,13.53854699769565,12.966305483469407,13.165545463562012,741613600
2013-05-16,12.993326250543808,13.441848382478561,12.860089931737335,13.341460227966309,603204000
2013-05-17,13.478687177104781,13.510614738278537,13.231861970506912,13.300935745239258,427904400
2013-05-20,13.25949522277469,13.685914003568492,13.203928773758031,13.597805976867676,451578400
2013-05-21,13.451059213826392,13.676087596115948,13.329795622224873,13.497415542602539,456022000
2013-05-22,13.632189566565941,13.764198719468137,13.453210069671018,13.549300193786621,443038400
2013-05-23,13.383519452184489,13.696963246259827,13.3786073932287,13.5735502243042,353021200
2013-05-24,13.533947245311989,13.681612320706545,13.518904475459715,13.665955543518066,276166800
2013-05-28,13.811778385109553,13.848923776751956,13.53394623449858,13.552058219909668,386145200
2013-05-29,13.507849828787545,13.738097618384488,13.489429612130516,13.659812927246094,330576400
2013-05-30,13.681305192898112,13.952998116341549,13.646307593772976,13.863354682922363,353519600
2013-05-31,13.89159492283639,14.032814948580162,13.799497115859992,13.806558609008789,384302800
2013-06-03,13.83725975693622,13.88730012614269,13.583987874163945,13.836953163146973,372352400
2013-06-04,13.913697603898044,13.950844627837842,13.734719022383974,13.793662071228027,292728800
2013-06-05,13.68130649858352,13.836954507223417,13.621749419582862,13.664729118347168,290589600
2013-06-06,13.675783081213135,13.72275342452586,13.325193002252444,13.460577964782715,416934000
2013-06-07,13.400405018670787,13.607320595513121,13.285894687076187,13.563420295715332,404535600
2013-06-10,13.653059981129632,13.786602874016388,13.40961224570749,13.473773956298828,450153200
2013-06-11,13.377071456253708,13.592582283150572,13.302777391694843,13.434171676635742,286112400
2013-06-12,13.492504492240494,13.546228910526521,13.246906448844742,13.268089294433594,265227200
2013-06-13,13.277603419975716,13.420049002628861,13.162479110428261,13.38382339477539,285832400
2013-06-14,13.366633944361526,13.3939568609567,13.154805512072492,13.202390670776367,271866000
2013-06-17,13.245063328819365,13.375843616173446,13.21190775146524,13.26225471496582,259414400
2013-06-18,13.248747996364383,13.351284770022337,13.20730372766394,13.255194664001465,195025600
2013-06-19,13.243834616362376,13.251816711545676,12.985958099365234,12.985958099365234,310940000
2013-06-20,12.872370519552423,13.077443247600987,12.74558086383893,12.796849250793457,357310800
2013-06-21,12.847503254413146,12.89386040366233,12.528534194937984,12.69431209564209,481118400
2013-06-24,12.507043909473738,12.54572555364969,12.220001614975164,12.357843399047852,480746000
2013-06-25,12.454855230526517,12.519016952247025,12.243948204444777,12.360607147216797,314162800
2013-06-26,12.399593041804117,12.42691595513554,12.146627787716989,12.220614433288574,367724000
2013-06-27,12.256841095617018,12.322537419127286,12.081545695843893,12.088912963867188,337246000
2013-06-28,12.014624496564304,12.288157877954529,11.9381817901821,12.173341751098633,578516400
2013-07-01,12.36245055961767,12.656553569254825,12.317321422043463,12.562918663024902,391053600
2013-07-02,12.585638331760903,12.943903109991568,12.570595557494242,12.847505569458008,469865200
2013-07-03,12.920257091111393,12.985341032115233,12.815571736607453,12.918415069580078,240928800
2013-07-05,12.905838977891369,12.994867627045231,12.751112330537758,12.81466007232666,274024800
2013-07-08,12.897238045988074,12.924560146295631,12.606818277139366,12.741896629333496,298138400
2013-07-09,12.697381359916745,13.001307609717003,12.59852863929828,12.96600341796875,352584400
2013-07-10,12.881579116664776,13.041217748967041,12.8401348500953,12.916269302368164,281405600
2013-07-11,12.984422309076775,13.147130965736435,12.929777298500063,13.117658615112305,326292400
2013-07-12,13.128709446157448,13.194406581710705,12.998543189538632,13.093711853027344,279563200
2013-07-15,13.047662989870451,13.245674998127368,13.04121550390529,13.122262001037598,241917200
2013-07-16,13.094018364085306,13.222650011666955,13.021874562811833,13.20699405670166,216538000
2013-07-17,13.19164502465991,13.269008304095964,13.146209304713917,13.210371017456055,198990400
2013-07-18,13.304615751259508,13.350358053497,13.219578631633679,13.2548828125,218878800
2013-07-19,13.29602397047493,13.323039471953114,13.027401924522225,13.045822143554688,268721600
2013-07-22,13.184280034489117,13.193182732450943,13.061788419861847,13.087575912475586,207796400
2013-07-23,13.078059236475294,13.107530773781477,12.85425885343346,12.862854957580566,369395600
2013-07-24,13.475005166631277,13.648765167215883,13.362337674531998,13.523510932922363,591936800
2013-07-25,13.529343427623033,13.550832865935,13.379221493932802,13.461803436279297,229493600
2013-07-26,13.363565686894683,13.53978171712062,13.334094150582228,13.538247108459473,200152400
2013-07-29,13.532408734216022,13.81453889265778,13.513989338095554,13.746999740600586,248057600
2013-07-30,13.813621244790145,14.034352383424613,13.791210385888009,13.916772842407227,309422400
2013-07-31,13.968041082412615,14.040184077742069,13.797350316066671,13.892518997192383,322957600
2013-08-01,13.991373916306483,14.023607254435836,13.914930407136536,14.019923210144043,206250800
2013-08-02,14.060752506764379,14.209338995265371,14.019308243395537,14.199821472167969,274783600
2013-08-05,14.265827268785932,14.449411369819323,14.187850793696864,14.411957740783691,318855600
2013-08-06,14.368062789120534,14.486870387790974,14.188469259219325,14.283024787902832,334857600
2013-08-07,14.238503163725042,14.336742693186327,14.17618265179472,14.274728775024414,298858000
2013-08-08,14.334372395808781,14.341789133614059,14.151738115491591,14.24630069732666,255777200
2013-08-09,14.173061050013482,14.229303820751143,14.018859245856275,14.043580055236816,266865200
2013-08-12,14.118057645251314,14.482395447247754,14.110949524681656,14.442532539367676,364434000
2013-08-13,14.553157713220093,15.286161953208477,14.463848262864758,15.12886905670166,881941200
2013-08-14,15.385671850804517,15.582519079954862,15.247229371957266,15.404830932617188,756372400
2013-08-15,15.340552211952321,15.525348455543021,15.113727790682352,15.386595726013184,490294000
2013-08-16,15.455814056531587,15.542032372967206,15.415951164314864,15.523181915283203,362306000
2013-08-19,15.585310265827909,15.875792769250735,15.574804038280824,15.69037914276123,510518400
2013-08-20,15.75124381706634,15.777819631028326,15.476520899365283,15.484246253967285,358688400
2013-08-21,15.562126066925149,15.67213773153234,15.488268943138397,15.524116516113281,335879600
2013-08-22,15.605080295962336,15.62393076248707,15.395561535962816,15.542656898498535,244207600
2013-08-23,15.55223305832105,15.554705304093607,15.431096316194491,15.48270320892334,222731600
2013-08-26,15.474356184261223,15.76638479994788,15.46663083020224,15.542960166931152,330965600
2013-08-27,15.389377953709017,15.528749582208732,15.027821058342202,15.098587036132812,424188800
2013-08-28,15.01855147511594,15.321395014726118,15.01855147511594,15.16997241973877,307608000
2013-08-29,15.193147870735132,15.343024051791891,15.177078273812304,15.194692611694336,239657600
2013-08-30,15.20396794495237,15.233324634746497,15.034005121787976,15.056255340576172,272297200
2013-09-03,15.237952788511425,15.469720007175024,15.060264697560266,15.098274230957031,331928800
2013-09-04,15.437589751745165,15.520408357309375,15.336229297838644,15.410703659057617,345032800
2013-09-05,15.458910409195651,15.472199144665185,15.254644787106223,15.305015563964844,236367600
2013-09-06,15.402980609765711,15.43202703119546,15.140618808201502,15.396181106567383,359525600
2013-09-09,15.60568953005052,15.695924828526886,15.558718522114026,15.641845703125,340687200
2013-09-10,15.642785386087533,15.681413834409257,15.126716182028614,15.285553932189941,743195600
2013-09-11,14.4317132766982,14.638140848101939,14.363728168156424,14.453346252441406,898696400
2013-09-12,14.47776062650843,14.690986080797575,14.400812377634745,14.6072416305542,404051200
2013-09-13,14.503715781406445,14.580662370475672,14.36033047330496,14.366509437561035,298835600
2013-09-16,14.245990733198987,14.264839543717658,13.820155488117104,13.909771919250488,543706800
2013-09-17,13.84302342638201,14.206126687432537,13.82880883827658,14.070465087890625,399380800
2013-09-18,14.313356911771745,14.411317584456508,14.23548282276281,14.359710693359375,456862000
2013-09-19,14.545741069400997,14.704270089583252,14.500932034900977,14.595184326171875,404541200
2013-09-20,14.77132740341397,14.78832285214811,14.400498858714284,14.444071769714355,699302800
2013-09-23,15.330662443876564,15.355693518180253,14.913480072634076,15.161935806274414,762106800
2013-09-24,15.292960201503064,15.311191773595878,15.074790320738192,15.114344596862793,364344400
2013-09-25,15.11743697201576,15.131032672500229,14.8773254809396,14.880414962768555,316957200
2013-09-26,15.018551765419028,15.097660339804307,14.953656130546538,15.025349617004395,237221600
2013-09-27,14.949940716879082,14.977444029160916,14.855379823761035,14.918111801147461,228040400
2013-09-30,14.748154874305166,14.884433716352554,14.660391795135975,14.732704162597656,260156400
2013-10-01,14.78523949554186,15.115586397908784,14.783075867408195,15.079121589660645,353883600
2013-10-02,15.00711755495894,15.197784165370221,14.949021423913342,15.128562927246094,289184000
2013-10-03,15.157920784228805,15.214782447031553,14.856006380391547,14.938514709472656,322753200
2013-10-04,14.952418523206394,14.97528597215437,14.789872484354255,14.926770210266113,258868400
2013-10-07,15.03586031345184,15.224054719289017,14.998467996794648,15.072633743286133,312292400
2013-10-08,15.140301981915986,15.16193495505188,14.849821389785316,14.8621826171875,290917200
2013-10-09,14.97652820729515,15.073870039303552,14.779989532950152,15.036787986755371,301725200
2013-10-10,15.182949145495593,15.215703922789238,15.050685661751587,15.13103199005127,278602800
2013-10-11,15.049138845589864,15.26081947342553,14.992587475409712,15.22899055480957,267738800
2013-10-14,15.136908890280282,15.376401561569534,15.122075412489924,15.328811645507812,261898000
2013-10-15,15.374236574902632,15.512989323183014,15.312742341802323,15.410392761230469,320073600
2013-10-16,15.475598952368781,15.529369486160558,15.427391798136014,15.485487937927246,251101200
2013-10-17,15.45056758287581,15.598899062764232,15.441297484269551,15.590246200561523,253593200
2013-10-18,15.636294667170317,15.737344869596523,15.627641803146396,15.725911140441895,290542000
2013-10-21,15.814910771162038,16.202117781462007,15.80718541211092,16.111265182495117,398106800
2013-10-22,16.267316143901635,16.33035676722599,15.699329996928926,16.065214157104492,534063600
2013-10-23,16.038326558519987,16.24444716347248,16.038326558519987,16.222505569458008,313723200
2013-10-24,16.22374303787822,16.45458446955314,16.144943084790903,16.437278747558594,384764800
2013-10-25,16.419040093413148,16.47806370936094,16.227137424841583,16.25340461730957,337792000
2013-10-28,16.34858556480581,16.409155582171355,16.168425204715,16.374544143676758,550440800
2013-10-29,16.572017171525665,16.664105883443074,15.900508442901243,15.966638565063477,635807200
2013-10-30,16.05717620452278,16.30161328101746,15.977138497000972,16.22064971923828,354163600
2013-10-31,16.22374042039849,16.30068700175435,16.108474032237083,16.152664184570312,275696400
2013-11-01,16.193448772360895,16.217552330671374,15.940667552522411,16.070148468017578,274890000
2013-11-04,16.103221943882755,16.279984214786747,16.032455972041177,16.277820587158203,244627600
2013-11-05,16.210767382820734,16.34395677098849,16.161941341050994,16.237651824951172,265213200
2013-11-06,16.292041456355246,16.31411115366814,16.10709921887297,16.1916446685791,223375600
2013-11-07,16.14999133548385,16.2621990059936,15.926195174301618,15.92961311340332,262620400
2013-11-08,15.994579100868902,16.198171431603647,15.9327241897602,16.18045425415039,279316800
2013-11-11,16.162739694223276,16.214958315173856,15.989297911065979,16.133522033691406,227452400
2013-11-12,16.090622244041153,16.284890322515743,16.06979755063641,16.16335678100586,204276800
2013-11-13,16.10088598599139,16.232988798347584,16.068559142967707,16.182634353637695,197220800
2013-11-14,16.250387519412307,16.45149313926042,16.22116986815148,16.41668128967285,282419200
2013-11-15,16.367574900746014,16.44559157979626,16.302612461536846,16.318153381347656,317920400
2013-11-18,16.318155907849377,16.386537957604347,16.107103477741916,16.120468139648438,244944000
2013-11-19,16.132905406219578,16.26811577789885,16.099957713626512,16.14906883239746,208938800
2013-11-20,16.139115412277963,16.17610519106846,15.98681041725808,16.00763511657715,193916800
2013-11-21,16.08844753035604,16.200656865598948,15.966293137307341,16.1984806060791,262026800
2013-11-22,16.148128362075667,16.23018713507357,16.117356944701402,16.156831741333008,223725600
2013-11-25,16.19475332669892,16.345504558942014,16.194132486730865,16.279298782348633,229311600
2013-11-26,16.291112950486635,16.6647292062268,16.287384589930397,16.579561233520508,401382800
2013-11-27,16.670008664707563,16.971200691547683,16.579556934665888,16.96995735168457,363448400
2013-11-29,17.07936881499408,17.35445069207125,17.027460623093656,17.284204483032227,318127600
2013-12-02,17.344196072035917,17.540949229903646,17.121022354454514,17.133766174316406,472544800
2013-12-03,17.35351468515716,17.604664301291006,17.334243751592286,17.602798461914062,450968000
2013-12-04,17.577316127012928,17.692012163274054,17.43184867175489,17.56177520751953,377809600
2013-12-05,17.79956023280495,17.876956077469707,17.60560416111494,17.65191650390625,447580000
2013-12-06,17.58633626268968,17.616176432467707,17.393002639338132,17.4069881439209,344352400
2013-12-09,17.434330372704405,17.704128426859437,17.434330372704405,17.606218338012695,320493600
2013-12-10,17.517642153633602,17.65129874501992,17.44366423626151,17.578874588012695,278269600
2013-12-11,17.623938884383126,17.747338288729768,17.396724753205497,17.448631286621094,359718800
2013-12-12,17.472876979781297,17.572340845662723,17.407292049090866,17.42314338684082,262290000
2013-12-13,17.494955601408602,17.495888521840612,17.209616409276265,17.233238220214844,332822000
2013-12-16,17.25156767823933,17.488418107461722,17.25125725827967,17.328651428222656,282592800
2013-12-17,17.276124694523798,17.388954894879895,17.20059303428542,17.25063705444336,229902400
2013-12-18,17.086210585916806,17.14060547090199,16.74740787486622,17.119468688964844,565863200
2013-12-19,17.079995485434704,17.095536408314903,16.90064739219613,16.923337936401367,320308800
2013-12-20,16.95348425337243,17.14557612060715,16.93452373463243,17.06507110595703,436413600
2013-12-23,17.655025666651827,17.739571139613304,17.4921530816822,17.719989776611328,501306400
2013-12-24,17.713772557137915,17.775627484810126,17.593792722256147,17.6447696685791,167554800
2013-12-26,17.658133372387464,17.701650275424573,17.511422562148297,17.527585983276367,204008000
2013-12-27,17.525096166658464,17.543434184656373,17.3908187813185,17.409156799316406,225884400
2013-12-30,17.327413338322955,17.409160044636852,17.167646625983,17.23602867126465,253629600
2013-12-31,17.225149895919554,17.446147362795365,17.219864455755108,17.438066482543945,223084400
2014-01-02,17.272087010279197,17.3140484971066,17.158323871769205,17.192825317382812,234684800
2014-01-03,17.18443402843433,17.210542512701213,16.7980739452919,16.815170288085938,392467600
2014-01-06,16.70544425881098,16.996067088352163,16.5857748631176,16.9068603515625,412610800
2014-01-07,16.91898761059039,16.969962901649524,16.72005814743245,16.785953521728516,317209200
2014-01-08,16.747711994811073,16.95752099511459,16.743983635871896,16.892248153686523,258529600
2014-01-09,16.996070507538242,16.997936347846455,16.64017308874844,16.67654037475586,279148800
2014-01-10,16.779419837356244,16.80957041508743,16.508378377751992,16.56525993347168,304976000
2014-01-13,16.471081437185433,16.862413165671697,16.4701485171652,16.6519832611084,378492800
2014-01-14,16.729377273169355,16.993891609976757,16.71197051469558,16.98332405090332,332561600
2014-01-15,17.204947248558057,17.412580069660013,17.147132762682308,17.324304580688477,391638800
2014-01-16,17.24783828804342,17.308449862378755,17.147750257397494,17.22763442993164,229278000
2014-01-17,17.141536114261942,17.159874133506943,16.78159666908109,16.805530548095703,426739600
2014-01-21,16.815472166918806,17.09770360968754,16.79775499302253,17.066621780395508,328526800
2014-01-22,17.123817401217625,17.322124295290816,17.027461053815337,17.142467498779297,379985200
2014-01-23,17.09367773741435,17.29758062092337,16.934223036468953,17.287633895874023,403239200
2014-01-24,17.219866174755026,17.270220621348397,16.932350817108006,16.97338104248047,429354800
2014-01-27,17.097711693266074,17.244732932125714,16.963434276041188,17.11107635498047,554878800
2014-01-28,15.813682090833593,16.00763818162917,15.605737177816925,15.743435859680176,1065523200
2014-01-29,15.664173306369724,15.770476397406894,15.498501969168508,15.56470775604248,502810000
2014-01-30,15.620345193432291,15.743434199999774,15.438822523747048,15.53455638885498,678501600
2014-01-31,15.391569253406349,15.588944842535428,15.340904411598386,15.560037612915039,464797200
2014-02-03,15.622522248012485,15.781666464596796,15.519638757291066,15.58895206451416,401464000
2014-02-04,15.72323696497127,15.835446390091944,15.627190969231034,15.814620018005371,376681200
2014-02-05,15.74530074294214,16.01634227807798,15.735664440981903,15.932729721069336,328344800
2014-02-06,15.948997768574568,16.05656345839031,15.878641628080766,16.025606155395508,257765200
2014-02-07,16.30294568739574,16.351412240235547,16.17787082006308,16.249788284301758,370280400
2014-02-10,16.217895688438414,16.634710085643857,16.197258617293638,16.540903091430664,345559200
2014-02-11,16.591564659292985,16.814823512217522,16.556855024098645,16.758853912353516,282256800
2014-02-12,16.78981267498653,16.871424168820997,16.67380548762198,16.757604598999023,308100800
2014-02-13,16.718200616100994,17.03683118771472,16.703817452680365,17.023698806762695,307398000
2014-02-14,16.96240922598064,17.07216412712562,16.92301208600419,17.009937286376953,272924400
2014-02-18,17.072791526209063,17.23507597434532,17.06059597851675,17.072479248046875,260251600
2014-02-19,17.033703896098363,17.100619925162523,16.70850879440862,16.802940368652344,313768000
2014-02-20,16.665976612573086,16.79136542934987,16.541214021807694,16.608442306518555,305858000
2014-02-21,16.659728297160957,16.71538728374595,16.403636841152693,16.423961639404297,278784800
2014-02-24,16.358302835568374,16.569992409317713,16.335476465643083,16.49588394165039,288909600
2014-02-25,16.553110864513403,16.559050831845788,16.291077647178803,16.324222564697266,231952000
2014-02-26,16.37267845020533,16.416141882494525,16.1222147229812,16.17693519592285,276217200
2014-02-27,16.17037424782923,16.534343663887554,16.136290836734457,16.499635696411133,301882000
2014-02-28,16.543714367415298,16.658472362969945,16.32608331015878,16.454912185668945,371968800
2014-03-03,16.366741621731503,16.59281599554719,16.347667603621435,16.50244903564453,238781200
2014-03-04,16.603760249343125,16.65504066696377,16.50276080496009,16.611263275146484,259140000
2014-03-05,16.60125760182504,16.721015437877575,16.545284665594888,16.646284103393555,200062800
2014-03-06,16.659722128476368,16.711316470294246,16.51307169121062,16.59593391418457,185488800
2014-03-07,16.606578925933636,16.634408429918498,16.448983609398425,16.586254119873047,220729600
2014-03-10,16.521210810969855,16.676616799688464,16.52058458466915,16.601259231567383,178584000
2014-03-11,16.742898093030604,16.845771157499417,16.65346801297771,16.762908935546875,279224400
2014-03-12,16.713509330905936,16.8023115351277,16.63502399333107,16.779172897338867,199326400
2014-03-13,16.805133087827855,16.874549026143608,16.54622606616517,16.592817306518555,257742800
2014-03-14,16.534657054198007,16.600322315403904,16.353610838501016,16.406455993652344,237199200
2014-03-17,16.500571223845455,16.57155020688306,16.442722951885035,16.470552444458008,199544800
2014-03-18,16.444287816346012,16.634089485342628,16.422399955609954,16.61626625061035,209647200
2014-03-19,16.643160360861373,16.76760906671766,16.541222404101912,16.61189079284668,224756000
2014-03-20,16.56904889746467,16.655977445813168,16.489626714015344,16.53183937072754,208398400
2014-03-21,16.63283698459391,16.689746752578383,16.457732446856664,16.662229537963867,374046400
2014-03-24,16.83576707048955,16.90080606795211,16.730703046935563,16.859844207763672,355700800
2014-03-25,16.932086938461435,17.0649788643861,16.872361637431066,17.041213989257812,282293200
2014-03-26,17.08905241273348,17.166599266329765,16.849533382406044,16.878299713134766,299768000
2014-03-27,16.88580019945317,16.932079145508467,16.732583539381228,16.80575180053711,222031600
2014-03-28,16.83265149231754,16.852037793427186,16.705387247226238,16.786998748779297,200564000
2014-03-31,16.861108057859607,16.910513152764125,16.75791929246025,16.783248901367188,168669200
2014-04-01,16.815131089736223,16.943647715581058,16.784175480992793,16.936767578125,200760000
2014-04-02,16.95960272667619,16.993998421973796,16.893312901918524,16.96491813659668,180420800
2014-04-03,16.92864647630002,16.963354448560416,16.811388504388542,16.847347259521484,162344000
2014-04-04,16.87923176797732,16.885171730783803,16.59062004688676,16.629392623901367,275251200
2014-04-07,16.51056919661824,16.600623828752042,16.318892286518476,16.368295669555664,289850400
2014-04-08,16.422087276243147,16.45116755377011,16.219151559813312,16.367366790771484,243888400
2014-04-09,16.342345754382055,16.5878063277547,16.322959465730715,16.582490921020508,206169600
2014-04-10,16.593756069520786,16.64253660285856,16.358927841165343,16.368621826171875,239652000
2014-04-11,16.228524876501528,16.348286006617233,16.170366015458807,16.247600555419922,271717600
2014-04-14,16.31920680545219,16.32733605442628,16.17255635631361,16.312328338623047,205674000
2014-04-15,16.268242020827063,16.311079230653824,15.98869799889583,16.19601058959961,266490000
