Symbol,Strategy,TotalReturn_%,rnorm100_%,SharpeDaily,SharpeAnnual,Calmar,MaxDrawdown_%,TimeDD_bars,VWR,SQN,WinRate_%,ProfitFactor,AvgTradePL,trades_total,Sortino
GLD,AtrTrailingTrend,-0.08604480296843482,-0.004132630807329152,-0.002395223892988626,-0.03802300053100734,-0.0071788579094611265,-0.5756668901166988,3534.0,-0.2381488443400193,-0.20185900593882547,0.27530364372469635,0.9592552543654252,-0.6160710726360381,247,0.04176461435925072
GLD,BollingerBreakout,0.4898479557915112,0.02385567066257831,0.011926053585226224,0.18932023145363308,0.09698033154780378,-0.24598462679846908,2192.0,1.0457449960605392,1.0212124537975338,0.4166666666666667,1.3285523210355348,5.696091777992255,96,0.2168802354081941
GLD,BuyAndHold,1.9757604291441893,0.09975791040179484,0.03662446115482746,0.5813952967045136,0.2215446928848969,-0.45028345794599495,2247.0,3.4402456038016256,0.0,,,,1,0.8693641210405124
GLD,DonchianTurtle,0.5642737509361979,0.02752968779858675,0.01246192997561857,0.19782700542832773,0.09086167676527325,-0.3029845890881514,3411.0,1.1733866335701393,0.9820575722611875,0.43478260869565216,1.376507538237093,9.708891901008371,69,0.27663040942238537
GLD,EmaCross,1.1481436269117438,0.05681350091504221,0.026296177525136653,0.41743887697870513,0.14975522724844123,-0.37937574506691263,3290.0,2.114078631736825,1.8050400240545152,0.39325842696629215,1.8675103143000515,22.034056858159342,89,0.5159051722534758
GLD,GoldenCross,1.2317250348606303,0.06107323741476628,0.028859486128985094,0.45813013957447607,0.16947961238907808,-0.3603574291553081,2251.0,2.2460036207547875,0.8796983977696767,0.23076923076923078,2.2639830872942652,80.51800683082352,13,0.5761456572112135
IEF,AdxBreakout,-0.059077497174189926,-0.002554725842358563,-0.02246582624694313,-0.35663393548199446,-0.018387441274918016,-0.1389386268682973,3512.0,-0.1561936453577585,-0.6343478090484503,0.3333333333333333,0.7625694191167305,-1.7383722764488896,33,-0.04464211575635523
IEF,AtrChannelReversion,0.035251999778033234,0.001527540751743256,-0.01316462841824101,-0.20898199738343592,0.009166356149816654,-0.16664645435730857,870.0,0.09950420977571164,5.289826353197997,0.8235294117647058,20.867049805584735,8.700159923453375,17,0.05142293711154544
IEF,AtrTrailingTrend,-0.6663852905210403,-0.028441500259824,-0.04571896558810126,-0.725766078871415,-0.05492306609583303,-0.5178425437902098,5774.0,-0.9351475517009923,-3.012568405461244,0.23711340206185566,0.6017301673137572,-1.7170889484659586,291,-0.6722528733597367
IEF,BollingerBreakout,-0.3383311724651073,-0.01454261070267535,-0.04180056804130386,-0.6635634461911459,-0.044147686488591534,-0.32940821726713565,4207.0,-0.6312291710889869,-2.2371547033289927,0.26495726495726496,0.584158770309043,-2.4868684865737745,117,-0.31263170782781186
IEF,BuyAndHold,0.156624774553734,0.006804739009000541,-0.0009398969842688349,-0.01492040207036955,0.0254801242279823,-0.2670606684690952,1282.0,0.3661368428251608,0.0,,,,1,0.20463536670832794
